,Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.
500,12/11/2016,8.2,86830698.0,712.0117236000001,8.20,86830698.0,39164,812,895206,1681,14.11,23102362744,4005638,1630402551,31782.03125,6098,365,6204.02,82.93799999999999,36802824752362151712,0.0744
501,12/12/2016,8.45,86862037.375,733.98421581875,8.45,86862037.375,38741,712,896938,1477,14.35,23597952573,4012790,1262373967,31339.375,5999,384,5975.0517,80.878,31236666299979217642,0.0535
502,12/13/2016,8.4,86893847.375,729.90831795,8.40,86893847.375,44664,1160,898535,1538,14.17,22648901910,4008647,1328681874,31810.0,6070,412,6168.728,82.22399999999999,30964451383760047750,0.0546
503,12/14/2016,8.23,86925697.84375,715.3984932540625,8.23,86925697.84375,47294,2410,901773,1835,14.14,22618352558,4010315,1460654618,31850.46875,6080,407,6132.4685,81.678,34886653378922419663,0.0753
504,12/15/2016,7.76,86957065.65625,674.7868294925,7.76,86957065.65625,46102,1641,905539,1582,14.33,23094151934,4009752,1390060373,31367.8125,6001,382,6097.3583,82.53399999999999,34427867607164909959,0.0776
505,12/16/2016,7.85,86988822.0625,682.862253190625,7.85,86988822.0625,43953,615,907424,1506,14.15,22992393242,4010738,1291609871,31756.40625,6075,385,6290.8766,84.13799999999999,30594388154557096390,0.0574
506,12/17/2016,7.66,87020784.40625,666.579208551875,7.66,87020784.40625,39442,472,910520,1418,14.07,23595023607,4007103,1235492184,31962.34375,6116,395,6370.3847,84.53399999999999,32801700786191403698,0.0618
507,12/18/2016,7.89,87052676.90625,686.8456207903125,7.89,87052676.90625,36640,557,912585,1345,14.13,23992718388,4004408,1106211073,31892.5,6096,396,6594.1816,87.76,27723246559895049134,0.0577
508,12/19/2016,7.61,87084147.375,662.71036152375,7.61,87084147.375,45599,2228,914696,1616,14.27,23123514564,4004278,1495809320,31470.46875,6032,371,6588.4056,88.902,36451357768973606076,0.0646
509,12/20/2016,7.59,87115816.28125,661.2090455746875,7.59,87115816.28125,44241,999,917034,1536,14.19,24119840003,4008755,1527558481,31668.90625,6069,373,6748.3212,90.508,43901597465334609193,0.0628
510,12/21/2016,7.87,87147409.25,685.8501107975,7.87,87147409.25,50793,5382,918936,1769,14.19,23592292635,4006388,1796300581,31592.96875,6070,351,6696.8063,90.111,54747365402673830874,0.0739
511,12/22/2016,7.64,87178483.3125,666.0436125075,7.64,87178483.3125,55173,3739,927709,1762,14.42,20481256826,4005071,1695203949,31074.0625,5956,362,6475.333,88.552,38844405597480919257,0.0746
512,12/23/2016,7.16,87209600.65625,624.42074069875,7.16,87209600.65625,44391,1924,931859,1522,14.43,21893017280,4005530,1339317925,31117.34375,5954,379,6022.6423,82.166,29673669189633578030,0.0562
513,12/24/2016,7.23,87240927.53125,630.7519060509375,7.23,87240927.53125,37757,550,933627,1361,14.33,22905581735,4005314,1110435549,31326.875,6006,364,5671.6635,76.928,25817525349092126220,0.0496
514,12/25/2016,7.19,87272935.96875,627.4924096153125,7.19,87272935.96875,36601,565,934939,1317,14.07,22736759512,4005173,1044011922,32008.4375,6127,390,5939.9539,78.75,24217901540017729787,0.0425
515,12/26/2016,7.21,87304580.65625,629.4660265315625,7.21,87304580.65625,34565,636,936356,1294,14.18,22814139095,4004528,1001482192,31644.6875,6066,370,6147.6001,82.52799999999999,23120413010232811283,0.0412
516,12/27/2016,7.15,87335807.21875,624.4510216140625,7.15,87335807.21875,42370,2865,938065,1558,14.38,23152519818,4002387,1432239709,31226.5625,5998,346,5943.6228,80.947,36398134576455099831,0.0597
517,12/28/2016,7.57,87367378.625,661.37105619125,7.57,87367378.625,43386,1466,940084,1531,14.19,22822250696,4003240,1356040583,31571.40625,6056,365,5906.9011,79.482,31575304426588826066,0.0559
518,12/29/2016,8.21,87399197.375,717.54741044875,8.21,87399197.375,46546,1915,942696,1678,14.12,23046273651,4002971,1632342826,31818.75,6082,396,5885.5378,78.498,40700293206458891043,0.067
519,12/30/2016,8.16,87430878.9375,713.43597213,8.16,87430878.9375,44561,2031,945119,1623,14.17,22836679784,4003148,1553149651,31681.5625,6063,382,5892.7281,78.99600000000001,44810910765726428450,0.0641
520,12/31/2016,8.05,87462107.0625,704.069961853125,8.05,87462107.0625,41220,568,948080,1544,14.34,22450276633,4005641,1267201745,31228.125,5993,356,5957.5536,81.07300000000001,28598800805711720561,0.0576
521,01/01/2017,8.14,87493855.34375,712.199982498125,8.14,87493855.34375,38730,489,949686,1390,14.09,22502464773,4004494,1122085141,31748.28125,6111,337,5962.5576,79.895,25262224854177027598,0.0471
522,01/02/2017,8.34,87525386.125,729.9617202825,8.34,87525386.125,39652,683,951934,1458,14.21,22989772352,4005192,1200378294,31530.78125,6058,353,5979.936,80.59100000000001,28118341055529409329,0.051
523,01/03/2017,9.6,87556909.40625,840.5463302999999,9.60,87556909.40625,45883,3083,954595,1627,14.28,23220439902,4004606,1725017707,31523.28125,6035,385,5984.9265,80.545,40245343098687603577,0.0713
524,01/04/2017,10.88,87589008.9375,952.96841724,10.88,87589008.9375,50673,1769,958122,1717,13.99,23038159919,4004246,1722856381,32099.53125,6141,393,6603.4409,87.318,39504583436605983867,0.0701
525,01/05/2017,10.2,87620825.96875,893.73242488125,10.20,87620825.96875,49596,2593,961441,1676,14.1,22939235415,4004576,1531231916,31817.03125,6091,381,6748.8433,90.096,34857577903488731517,0.063
526,01/06/2017,10.07,87652185.5,882.657507985,10.07,87652185.5,43804,2024,964753,1593,14.32,23009819425,4005286,1346979886,31359.53125,6009,373,6783.5835,91.837,31319076402295599237,0.0592
527,01/07/2017,9.79,87684080.5,858.427148095,9.79,87684080.5,43622,1865,967383,1570,14.09,22843513981,4004812,1339394826,31895.0,6108,388,7025.7055,93.445,30184494073781288105,0.0575
528,01/08/2017,10.27,87715764.875,900.84090526625,10.27,87715764.875,42727,1729,969583,1557,14.13,22998988736,4005788,1452349378,31684.375,6074,372,7052.8143,94.53399999999999,33024227832090476133,0.0597
529,01/09/2017,10.2,87747515.1875,895.0246549125,10.20,87747515.1875,46188,1413,972005,1595,14.16,23091635207,4006987,1557850735,31750.3125,6082,378,7281.103,97.382,35919169690070732630,0.0639
530,01/10/2017,10.55,87778864.5625,926.067021134375,10.55,87778864.5625,48179,2845,974323,1686,14.27,22532703925,4003798,1666781505,31349.375,6030,344,7283.0151,98.72200000000001,38709404013881217984,0.069
531,01/11/2017,9.83,87810387.53125,863.1761094321874,9.83,87810387.53125,45221,1175,976598,1591,14.24,22676639926,4004492,1526928420,31522.96875,6047,367,7356.4905,99.096,34634134307247943159,0.0631
532,01/12/2017,9.81,87841944.25,861.7294730925,9.81,87841944.25,50589,2240,980228,1697,14.21,23040753981,4007178,1613483109,31556.71875,6056,367,7432.253,99.976,37083060660754731459,0.0689
533,01/13/2017,9.78,87873674.5625,859.40453722125,9.78,87873674.5625,50833,2584,983851,1729,14.1,22119879499,4007972,1614122156,31730.3125,6106,346,7568.8324,101.35600000000001,35782731983713529211,0.0694
534,01/14/2017,9.78,87905152.6875,859.71239328375,9.78,87905152.6875,42044,1286,987294,1499,14.18,22409886093,4005799,1276527305,31478.125,6067,328,7587.9426,102.51700000000001,28739323359416135537,0.055
535,01/15/2017,9.88,87936854.71875,868.81612462125,9.88,87936854.71875,41748,1460,989724,1498,14.14,22419878847,4005652,1333535915,31702.03125,6085,369,7741.9086,103.641,29981494275967727621,0.0549
536,01/16/2017,9.59,87968395.03125,843.6169083496875,9.59,87968395.03125,45375,902,992133,1575,14.22,22395773525,4006416,1447294287,31540.3125,6052,366,7735.3142,104.134,32523713407245292661,0.0597
537,01/17/2017,10.14,87999691.125,892.3168680075,10.14,87999691.125,46671,2893,994840,1642,14.36,22742343222,4005926,1742542655,31296.09375,6002,371,7657.6882,103.81700000000001,39422370215030625331,0.0725
538,01/18/2017,10.19,88031299.09375,897.0389377653125,10.19,88031299.09375,44994,1171,997440,1583,14.18,22420105832,4006634,1514489339,31607.96875,6065,363,7592.5237,102.053,33984213641577643843,0.0623
539,01/19/2017,10.43,88063420.1875,918.501472555625,10.43,88063420.1875,43628,2315,999958,1552,14.0,22228644380,4006932,1417244289,32121.09375,6158,383,8114.4421,107.184,31295282022109784175,0.0576
540,01/20/2017,10.6,88094541.28125,933.80213758125,10.60,88094541.28125,45775,2548,1003081,1609,14.41,22369863556,4005670,1515455427,31121.09375,5963,375,7838.6452,106.85700000000001,33647780082062600001,0.0649
541,01/21/2017,10.91,88126065.03125,961.4553694909376,10.91,88126065.03125,43302,1405,1005461,1504,14.27,22405633901,4006350,1388291037,31523.75,6046,368,8044.0736,108.35799999999999,30663926862289090681,0.0573
542,01/22/2017,10.71,88157642.84375,944.1683548565624,10.71,88157642.84375,47432,1761,1008099,1616,14.18,22118050371,4008101,1643236317,31577.8125,6065,354,8083.9775,108.811,35768655611072718609,0.0676
543,01/23/2017,10.78,88189141.28125,950.678943011875,10.78,88189141.28125,46076,1374,1010801,1612,14.22,22267116021,4007046,1597491636,31498.4375,6048,354,8232.8818,111.109,35018861180104653007,0.0667
544,01/24/2017,10.51,88220561.75,927.1981039925,10.51,88220561.75,50414,3756,1013213,1754,14.23,22081334070,4006384,1886697084,31420.46875,6037,351,8124.3364,109.885,41164260408630843732,0.078
545,01/25/2017,10.51,88251985.34375,927.5283659628124,10.51,88251985.34375,46256,2594,1015638,1644,14.31,22329866070,4005629,1674958906,31423.59375,6010,387,8145.8979,110.021,37756706335768864167,0.0697
546,01/26/2017,10.65,88283770.03125,940.2221508328123,10.65,88283770.03125,46856,2890,1018788,1673,14.14,22478987111,4005536,1623030263,31784.6875,6081,394,8367.5758,111.654,36459947636460863024,0.0681
547,01/27/2017,10.51,88314884.875,928.18944003625,10.51,88314884.875,46680,2887,1021176,1658,14.36,22449741445,4004172,1559585360,31114.84375,5985,335,8244.2883,112.70700000000001,35349428697352599603,0.0652
548,01/28/2017,10.54,88346412.84375,931.171191373125,10.54,88346412.84375,45189,1594,1023857,1628,14.21,22219721089,4004703,1513588184,31527.96875,6063,347,8279.3794,111.59700000000001,33345009009816923628,0.0636
549,01/29/2017,10.47,88377545.96875,925.3129062928124,10.47,88377545.96875,42509,1493,1025985,1523,14.43,22393586898,4004799,1368433239,31133.125,5960,372,8111.2062,110.677,30618545932158397468,0.0576
550,01/30/2017,10.62,88409461.28125,938.908478806875,10.62,88409461.28125,45369,937,1028616,1579,14.1,22234080218,4004426,1490998292,31915.3125,6094,406,8348.0885,110.965,32792538455809677597,0.0624
551,01/31/2017,10.71,88440875.1875,947.201773258125,10.71,88440875.1875,43649,3123,1030377,1539,14.29,23010693003,4005092,1406776443,31413.90625,6018,373,8339.12,112.73700000000001,32009038231765586338,0.0584
552,02/01/2017,10.71,88472207.375,947.53734098625,10.71,88472207.375,44541,3402,1032363,1607,14.32,22534983936,4004053,1723454015,31332.1875,6009,362,8226.0029,111.557,38115541106272603500,0.0718
553,02/02/2017,10.78,88503622.21875,954.069047518125,10.78,88503622.21875,43709,2449,1034339,1578,14.2,22623466807,4003996,1558834935,31414.84375,6047,331,8407.2648,113.89,35459397355305276751,0.0646
554,02/03/2017,10.95,88534895.5,969.457105725,10.95,88534895.5,42778,2866,1036149,1568,14.38,22508635957,4005129,1519386885,31273.28125,5990,373,8271.9789,112.321,34059355115180443983,0.0633
555,02/04/2017,11.32,88566656.28125,1002.57454910375,11.32,88566656.28125,45410,1571,1038366,1560,14.12,22623314914,4005458,1441528397,31760.78125,6078,385,8427.7058,112.665,32971661726655976851,0.0598
556,02/05/2017,11.22,88598257.84375,994.072453006875,11.22,88598257.84375,46542,1858,1040151,1614,14.16,22331019732,4004770,1567592675,31601.5625,6077,338,8773.2937,118.163,34840821328830373260,0.0644
557,02/06/2017,11.32,88629881.4375,1003.2902578725,11.32,88629881.4375,47306,1078,1041868,1606,14.21,22488425969,4006549,1599155373,31623.59375,6050,383,8877.6557,119.234,35865613624237052074,0.066
558,02/07/2017,11.45,88661372.84375,1015.1727190609377,11.45,88661372.84375,51866,3180,1044080,1827,14.34,22381838948,4006191,1983099544,31491.40625,5998,417,8865.7805,119.40799999999999,46068715002669749283,0.0825
559,02/08/2017,11.39,88693080.8125,1010.214190454375,11.39,88693080.8125,51089,2414,1046627,1764,14.18,22770223820,4007044,1831684518,31707.96875,6067,387,8981.8497,120.24,43713741651080893871,0.0754
560,02/09/2017,10.94,88724508.0,970.64611752,10.94,88724508.0,47873,2590,1048537,1630,14.25,22865377988,4006817,1730081198,31427.1875,6029,354,8947.4759,121.113,40681621672173072888,0.0716
561,02/10/2017,11.34,88756004.40625,1006.493089966875,11.34,88756004.40625,52222,2477,1050601,1735,14.23,22403621823,4006488,2034959642,31496.40625,6040,361,9217.8017,124.421,46219403549474186041,0.0841
562,02/11/2017,11.43,88787594.25,1014.8422022775,11.43,88787594.25,46560,1658,1052536,1594,14.22,22195555854,4006035,1761766435,31589.84375,6038,387,9275.2906,124.729,38495933170703538976,0.0735
563,02/12/2017,11.42,88819163.9375,1014.31485216625,11.42,88819163.9375,45319,1857,1055170,1571,14.21,22626108892,4006386,1715520962,31569.6875,6059,358,9392.2664,126.46,40336776565119468871,0.0723
564,02/13/2017,11.39,88850898.0,1012.01172822,11.39,88850898.0,55990,1297,1057373,1823,14.19,23210412106,4007567,2340786140,31734.0625,6070,382,9522.8756,127.523,61463154387193417895,0.0962
565,02/14/2017,13.0,88882368.9375,1155.4707961875,13.00,88882368.9375,58298,3205,1060192,1914,14.29,22818886821,4006644,2194959803,31470.9375,6023,378,9629.3742,129.976,49832184354236298948,0.0909
566,02/15/2017,12.97,88914090.34375,1153.2157517584376,12.97,88914090.34375,55320,2273,1062971,1818,14.14,31915437681,4008972,2349687466,31721.40625,6089,361,9674.344,129.591,90527761018230749079,0.0962
567,02/16/2017,12.95,88945630.1875,1151.845910928125,12.95,88945630.1875,49674,1173,1065094,1661,14.22,22602328224,4009688,1745086369,31539.84375,6052,351,9633.6869,129.994,39211240292990605995,0.0719
568,02/17/2017,12.72,88976958.0,1131.78690576,12.72,88976958.0,49406,931,1067195,1661,14.33,22533195533,4006606,1731885385,31327.8125,6012,350,9813.818,133.278,38846674057194586175,0.0719
569,02/18/2017,12.83,89008169.71875,1141.9748174915626,12.83,89008169.71875,49398,3119,1070152,1773,14.34,23057941420,4006562,1867779741,31211.71875,5999,343,9910.4307,135.014,44652698925798150014,0.0777
570,02/19/2017,12.82,89039436.90625,1141.485581138125,12.82,89039436.90625,48227,1100,1072189,1635,14.31,22391656238,4006797,1612661135,31267.1875,6019,326,10076.9868,137.219,36312674289665711573,0.0669
571,02/20/2017,12.52,89070824.71875,1115.16672547875,12.52,89070824.71875,50152,1317,1074669,1696,14.31,22466228953,4006821,1804435972,31387.8125,6015,362,10118.1204,137.08700000000002,41034467994638957453,0.0749
572,02/21/2017,12.77,89102241.59375,1137.8356251521875,12.77,89102241.59375,58434,12748,1077693,1989,14.2,22569187220,4007765,2378366614,31416.875,6052,320,10342.9777,140.244,54865479665312910682,0.0981
573,02/22/2017,12.69,89133228.9375,1131.100675216875,12.69,89133228.9375,50372,4522,1080026,1790,14.43,22844411723,4009128,2167016939,30987.34375,5968,319,10225.688,140.528,50954347613888516246,0.0906
574,02/23/2017,13.13,89164458.46875,1170.7293396946875,13.13,89164458.46875,47601,2715,1082340,1667,14.29,22741575515,4009303,1835447879,31229.53125,6019,317,10249.8892,139.77100000000002,43352493041966410892,0.0761
575,02/24/2017,13.11,89195722.0625,1169.355916239375,13.11,89195722.0625,54081,3034,1085027,1778,14.34,22755690878,4010814,1810426719,31263.59375,6011,335,10300.807,140.244,41339238137770578395,0.0751
576,02/25/2017,13.57,89227275.96875,1210.8141348959375,13.57,89227275.96875,53245,3781,1087362,1761,14.28,22580332911,4009354,2017627760,31553.90625,6039,377,10613.2667,142.922,44662422324251088181,0.0833
577,02/26/2017,14.59,89259096.125,1302.29021246375,14.59,89259096.125,51716,2067,1089873,1713,14.12,22771424431,4012114,1704657840,31820.15625,6089,381,11038.1733,147.403,39379004377985995785,0.0698
578,02/27/2017,15.55,89290342.53125,1388.4648263609374,15.55,89290342.53125,52642,1999,1093061,1819,14.37,23193818563,4022567,1932296583,31246.40625,5988,361,11078.6475,150.763,45027386000703138046,0.0802
579,02/28/2017,16.07,89322198.625,1435.40773190375,16.07,89322198.625,60277,3935,1097572,1935,14.08,23580755304,4032516,2140853331,31856.09375,6107,367,11579.116,154.531,50962691423419127550,0.087
580,03/01/2017,17.55,89353343.46875,1568.1511778765625,17.55,89353343.46875,59774,2353,1104598,2235,14.45,27402631555,4019383,2146017149,31144.84375,5958,379,11193.1403,152.61,54942971648871974051,0.0919
581,03/02/2017,19.08,89384974.40625,1705.46531167125,19.08,89384974.40625,70779,3582,1111090,2209,14.2,23609865289,4020666,2278844062,31630.9375,6061,370,11369.6535,152.75,54862694242966990698,0.0943
582,03/03/2017,19.48,89416273.3125,1741.8290041275,19.48,89416273.3125,64294,3518,1117915,2084,14.31,23008036079,4017598,2015645991,31298.90625,6006,353,11791.9899,160.218,46403122802155148932,0.0853
583,03/04/2017,18.61,89447445.96875,1664.6169694784376,18.61,89447445.96875,58756,1846,1122227,1860,14.37,22752613012,4012281,1881415432,31172.65625,5985,353,11641.3951,158.696,42519420519271363084,0.0783
584,03/05/2017,19.22,89479007.84375,1719.786530756875,19.22,89479007.84375,57031,1799,1126316,1821,14.18,22459193729,4008611,1890414773,31561.875,6073,340,12169.6377,163.957,43438703490226225108,0.0777
585,03/06/2017,19.75,89510160.96875,1767.8256791328124,19.75,89510160.96875,57020,1239,1130974,1808,14.41,22683379793,4010710,1824348403,31153.125,5977,360,12202.0077,166.365,41351692018480516903,0.0761
586,03/07/2017,18.91,89541229.71875,1693.2246539815626,18.91,89541229.71875,62589,3012,1134803,1963,14.43,22439900327,4006006,1962866259,31068.75,5978,336,12126.1529,165.933,43802708615888367828,0.082
587,03/08/2017,16.54,89572555.65625,1481.530070554375,16.54,89572555.65625,55386,2128,1139079,1800,14.29,22717981194,4007589,1749096281,31325.9375,6016,350,12566.0974,170.548,40317484090895007739,0.0725
588,03/09/2017,17.71,89603365.1875,1586.875597470625,17.71,89603365.1875,64266,3692,1145689,2403,14.54,22460423289,4013111,2168001854,30809.53125,5928,329,12593.1903,173.894,49768597101768192862,0.0922
